I Adore Mi Amor - Color Me Badd
I'll Never Break These Chains - Overstreet, Tommy
I'll Never Break Your Heart - Backstreet Boys, The
I'll Never Fall in Love Again - Blue Deacon
I'll Never Fall in Love Again - Gentry, Bobbie
I'll Never Fall in Love Again - Presley, Elvis
I'll Never Fall in Love Again - Warwick, Dionne
I'll Never Fall in Love Again - Jones, Tom
I'll Never Fall in Love Again - Deacon Blue
I'll Never Find Another You - James, Sonny
I'll Never Find Another You - Seekers, The
I'll Never Forgive My Heart - Brooks & Dunn
I'll Never Get Out of This World Alive - Williams, Hank
I'll Never Get Over You - Kidd, Johnny and the Pirates
I'll Never Get Over You Getting Over Me - Expose'
I'll Never Know - Presley, Elvis
I'll Never Let You Go (Angel Eyes) - Steelheart
I'll Never Love This Way Again - Warwick, Dionne
I'll Never Pass This Way Again - Lawrence, Tracy
I'll Never Smile Again - Sinatra, Frank
I'll Never Stop - Backstreet Boys, The
I'll Never Stop - N Sync
I'll Never Stop Loving You - J'son
I'll Never Stop Loving You - Morris, Gary
I'll Play for You - Seals & Crofts
I'll Remember - Madonna
I'll Remember You - Atlantic Starr
I'll Remember You [Aloha Concert] - Presley, Elvis
I'll Sail My Ship Alone - Mullican, Moon
I'll See Him Through - Wynette, Tammy
I'll Share My World with You - Jones, George
I'll Sing About Mine - Josh Abbott Band
I'll Stand By You - Pretenders, The
I'll Stand By You - Underwood, Carrie
I'll Stand By You - Girls Aloud
I'll Stick Around - Foo Fighters
I'll Still Be Loving You - Restless Heart
I'll Still Love You More - Yearwood, Trisha
I'll Stop Loving You - Reid, Mike
I'll String Along with You - Standards
I'll Take a Melody - Holt, John
I'll Take Care of You - Dixie Chicks
I'll Take Love Over Money - Tippin, Aaron
I'll Take Romance - Gorme, Eydie
I'll Take That as a Yes (The Hot Tub Song) - Vassar, Phil
I'll Take Today - Allan, Gary
I'll Take You Home Again Kathleen - Traditional
I'll Take You Home Again Kathleen - Ethnic - Irish
I'll Take You There - Staple Singers, The
I'll Take You There - General Public
I'll Think of a Reason Later - Womack, Lee Ann
I'll Think of Something - Chesnutt, Mark
I'll Try - Jackson, Alan
I'll Try a Little Bit Harder - Fargo, Donna
I'll Wait - Van Halen
I'll Wait for You - Nichols, Joe
I'll Wait for You - Carr, Vikki
I'll Walk - Covington, Bucky
I'm a Believer - Smash Mouth
I'm a Believer - Monkees, The
I'm a Believer - Diamond, Neil
I'm a Believer [Monkees cover] - Reeves & Mortimer
I'm a Believer [Monkees/Vic Reeves/Smashmouth] - Comedy -  Parody
I'm a Boy - Who, The
I'm a Flirt [w/R. Kelly] - T-Pain
I'm a Flirt [w/T-Pain] - Kelly, R.
I'm a Gamblin' Man - Donegan, Lonnie
I'm a Honky Tonk Girl - Lynn, Loretta
I'm a King Bee - Slim Harpo
I'm a Little Teapot - Children's/Happy Songs
I'm a Little Teapot - Children's Songs
I'm a Lonesome Fugitive - Haggard, Merle
I'm a Loser - Beatles, The
I'm a Man - Yardbirds, The
I'm a Man - Diddley, Bo
I'm a Man - Spencer Davis Group, The
I'm a Man - Chicago
I'm a Nut - Pullins, Leroy
I'm a Nut - Miller, Roger
I'm a One Woman Man - Jones, George
I'm a Ramblin' Man - Jennings, Waylon
I'm a Saint - Chestnutt, Mark
I'm a Saint - Chesnutt, Mark
I'm a Slave 4 U - Spears, Britney
I'm a Survivor - McEntire, Reba
I'm a Thug - Trick Daddy
I'm a Woman - Lee, Peggy
I'm About to Come Alive - Nail, David
I'm Alive - Diamond, Neil
I'm Alive - Hollies, The
I'm Alive - Dion, Celine
I'm Alive - Browne, Jackson
I'm All About You - Carter, Aaron
I'm All Alone - Show Tunes - Broadway - Spamalot
I'm Already Taken - Wariner, Steve
I'm Already there - Westlife
I'm Already There - Lonestar
I'm Alright - Messina, Jo Dee
I'm Alright - Loggins, Kenny
I'm Always Chasing Rainbows - Standards
I'm Always Here (Baywatch Theme) - Jameson, Jimi
I'm Always Touched By Your Presence Dear - Blondie
I'm an Errand Girl for Rhythm - Krall, Diana
I'm an Errand Girl for Rhythm [w/Diana Krall] - Jones, Norah
I'm an Errand Girl for Rhythm [w/Norah Jones] - Krall, Diana
I'm Back - Eminem
I'm Bad - LL Cool J
I'm Bad, I'm Nationwide - ZZ Top
I'm Broken - Pantera
I'm Called Little Buttercup - Show Tunes - Broadway - HMS Pinafore
I'm Cheatin' - Dwele
I'm Checking Out of This Heartbreak Hotel - Postcard
I'm Coming Home - Cinderella
I'm Coming Home - Jones, Tom
I'm Coming Out - Ross, Diana
I'm Diggin' It - Elliott, Alecia
I'm Doing Alright - Lyda, Jacob
I'm Doing Fine Now - New York City
I'm Doing Fine Now - Pasadenas, The
I'm Done - Messina, Jo Dee
I'm Down - Beatles, The
I'm Down to My Last Cigarette - Lang, K.D.
I'm Eighteen - Cooper, Alice
I'm Eighteen - Creed
I'm Every Woman - Houston, Whitney
I'm Every Woman - Khan, Chaka
I'm Falling in Love Tonight - Presley, Elvis
I'm Feeling You [w/Carlos Santana] - Branch, Michelle
I'm Feeling You [w/Michelle Branch] - Santana, Carlos
I'm Feeling You [w/Santana & Michelle Branch] - Wreckers, The
I'm for Love - Williams, Hank Jr.
I'm Forever Blowing Bubbles - Standards
I'm Free - Secada, Jon
I'm Free - Who, The
I'm from the Country - Byrd, Tracy
I'm Gettin' Better - Reeves, Jim
I'm Getting Sentimental Over You - Standards
I'm Getting Used to You - Selena
I'm Glad - Lopez, Jennifer
I'm Glad You're Here with Me Tonight - Diamond, Neil
I'm Goin' Down - Springsteen, Bruce
I'm Goin' Down - Blige, Mary J
I'm Going Down - Rose Royce
I'm Going Home - Show Tunes - Movies - Rocky Horror Picture Show
I'm Going Home - Rocky Horror Picture Show, The
I'm Gone - Thomson, Cyndi
I'm Gone, I'm Going - Roy, Lesley
I'm Gonna Be (500 Miles) - Proclaimers, The
I'm Gonna Be (500 Miles) - Comic Relief 2007 version w/Brian Potter & Andy Pipkin - Proclaimers, The
I'm Gonna Be (500 Miles) [Proclaimers] - Ethnic - Scottish
I'm Gonna Be a Wheel Someday - Domino, Fats
I'm Gonna Be Alright [w/Jennifer Lopez] - Nas
I'm Gonna Be Alright [w/Nas] - Lopez, Jennifer
I'm Gonna Be Somebody - Tritt, Travis
I'm Gonna Be Strong - Pitney, Gene
I'm Gonna Change Everything - Reeves, Jim
I'm Gonna Fly - Grant, Amy
I'm Gonna Follow You - Benatar, Pat
I'm Gonna Get Married - Price, Lloyd
I'm Gonna Get You - Raven, Eddy
I'm Gonna Getcha Good - Twain, Shania
I'm Gonna Haunt You - Schneider, Fred
I'm Gonna Haunt You [Fred Schneider solo] - B-52's, The
I'm Gonna Hire a Wino - Frizzell, David
I'm Gonna Love You Anyway - Adkins, Trace
I'm Gonna Love You Just a Little Bit More - White, Barry
I'm Gonna Love You Through It - McBride, Martina
I'm Gonna Love You Through This - McBride, Martina
I'm Gonna Make You Love Me - Jayhawks, The
I'm Gonna Make You Love Me - Play
I'm Gonna Make You Love Me - Ross, Diana
I'm Gonna Make You Love Me - Supremes, The
I'm Gonna Make You Love Me [w/Supremes] - Temptations, The
I'm Gonna Miss Her - Paisley, Brad
I'm Gonna Sit Right Down & Write Myself a Letter - Williams, Billy
I'm Gonna Sit Right Down and Write - Standards
I'm Gonna Take That Mountain - McEntire, Reba
I'm Gonna Walk Dem Golden Stairs - Presley, Elvis
I'm Gonna Wash That Man Right Outta My Hair - Show Tunes - Movies - South Pacific
I'm Good - Blaque
I'm Good [w/Clipse] - Williams, Pharrell
I'm Good [w/Clipse] - Pharrell
I'm Good [w/Pharrell] - Clipse
I'm Grown [w/Bow Wow] - Evans, Tiffany
I'm Grown [w/Tiffany Evans - Bow Wow
I'm Henry the VIII, I Am - Herman's Hermits
I'm His Only Woman [w/Fantasia] - Hudson, Jennifer
I'm His Only Woman [w/Jennifer Hudson] - Fantasia
I'm Holdin' on to Love (To Save My Life) - Twain, Shania
I'm Holding My Own - Parnell, Lee Roy
I'm Horny [Mousse T & Hot n' Juicy] - South Park
I'm In - Kinleys, The
I'm in a Hurry and I Don't Know Why - Alabama
I'm in Heaven [w/Holly James] - Nevins, Jason
I'm in Heaven [w/Jason Nevins] - James, Holly
I'm in Love - Franklin, Aretha
I'm in Love - Pickett, Wilson
I'm in Love Again - Domino, Fats
I'm in Love with a Capital 'U' - Diffie, Joe
I'm in Love with a Married Woman - Chesnutt, Mark
I'm in Love with Her - Sawyer Brown
I'm in Miami B-tch - LMFAO
I'm in the Mood - Alabama
I'm in the Mood - Peniston, Ce Ce
I'm in the Mood - Hooker, John Lee
I'm in the Mood for Dancing - Nolans, The
I'm in the Mood for Dancing - Nolan Sisters
I'm in the Mood for Love - Cole, Nat 'King'
I'm in the Mood [John Lee Hooker] - Blues
I'm in You - Frampton, Peter
I'm Into Something Good - Herman's Hermits
I'm Into You [w/Jennifer Lopez] - Lil Wayne
I'm Into You [w/Lil Wayne] - Lopez, Jennifer
I'm Jealous - Twain, Shania
I'm Just a Country Boy - Williams, Don
I'm Just a Girl - Carter, Deana
I'm Just a Singer in a Rock n' Roll Band - Moody Blues, The
I'm Just Me - Pride, Charley
I'm Just Talkin' About Tonight - Keith, Toby
I'm Just Wild About Harry - Standards
I'm Leavin' - Presley, Elvis
I'm Leaving - Lodger
I'm Leaving - Tippin, Aaron
I'm Leaving It Up to You - Dale & Grace
I'm Left, Your Right, She's Gone - Presley, Elvis
I'm Like a Bird - Furtado, Nelly
I'm Like a Lawyer - Fall Out Boy
I'm Looking Out the Window - Richard, Cliff
I'm Looking Through You - Beatles, The
I'm Lost Without You - Fury, Billy
I'm Loving It - Timberlake, Justin
I'm Mandy - 10cc
I'm Missing You - Rogers, Kenny
I'm Missing You [Kenny Rogers] - Patriotic
I'm Movin' On - Snow, Hank
I'm Movin' On - Rascal Flatts
I'm My Own Grandpa - Stevens, Ray
I'm n' Luv (Wit a Stripper) [w/Mike Jones] - T-Pain
I'm n' Luv (Wit a Stripper) [w/T-Pain] - Jones, Mike
I'm No Angel - Allman, Gregg
I'm No Stranger to the Rain - Whitley, Keith
I'm Not a Girl, Not Yet a Woman - Spears, Britney
I'm Not Alone - Harris, Calvin
I'm Not Ashamed - Newsboys
I'm Not Breakin' - Holy, Steve
I'm Not Cool - Krippayne, Scott
I'm Not Crying - Flight of the Conchords
I'm Not Going Down - Messina, Jo Dee
I'm Not Gonna Do Anything Without You [w/Jamie O'Neal] - Wills, Mark
I'm Not Gonna Do Anything Without You[w/MarkWills] - O'Neal, Jamie
I'm Not Gonna Teach Your Boyfriend How to Dance with You - Black Kids
I'm Not in Love - Will 2 Power
I'm Not in Love - 10cc
I'm Not in Love [w/Kelis] - Iglesias, Enrique
I'm Not Lisa - Colter, Jessi
I'm Not Listening Anymore - Daniel, Davis
I'm Not Missing You - Orrico, Stacie
I'm Not Ok (I Promise) - My Chemical Romance
I'm Not Over You - Vincent, Rhonda
I'm Not Ready Yet - Jones, George
I'm Not Running Anymore - Mellencamp, John Cougar
I'm Not Sorry - Pigeon Detectives, The
I'm Not Strong Enough to Say No - Blackhawk
I'm Not Supposed to Love You Anymore - White, Bryan
I'm Not That Easy to Forget - Morgan, Lorrie
I'm Not That Girl - Show Tunes - Broadway - Wicked
I'm Not That Lonely Yet - McEntire, Reba
I'm Not the Girl - Farris, Rachel
I'm Not the Marrying Kind - Presley, Elvis
I'm Not Through Loving You Yet - Mandrell, Louise
I'm Okay and Gettin' Better - Royal, Billy Joe
I'm Old Fashioned - Standards - Jazz
I'm on a Boat [ft. T-Pain] - Lonely Island
I'm on a Boat [w/Lonely Island] - T-Pain
I'm on a Boat [w/T-Pain] - Lonely Island, The
I'm on a Boat [w/The Lonely Island] - T-Pain
I'm on Fire - Springsteen, Bruce
I'm on My Way - Proclaimers, The
I'm on My Way - Parrish, Dean
I'm on the Outside Looking In - Little Anthony & the Imperials
I'm One of You - Williams, Hank Jr.
I'm Only in It for the Love - Conlee, John
I'm Only Sleeping - Beatles, The
I'm Only Thinking of Him - Show Tunes - Broadway - Man of La Mancha
I'm Outta Here - Standards
I'm Outta Here! - Twain, Shania
I'm Outta Love - Anastacia
I'm Outta Time - Oasis
I'm Over You - McCutcheon, Martine
I'm Over You - Whitley, Keith
I'm Playing for You - Milsap, Ronnie
I'm Ready - Cherie
I'm Ready - Domino, Fats
I'm Ready - Campbell, Tevin
I'm Ready for Love - Martha & the Vandellas
I'm Real [w/Ja Rule] - Lopez, Jennifer
I'm Real [w/Jennifer Lopez] - Ja Rule
I'm Really Hot - Elliott, Missy
I'm Right Here - Mumba, Samantha
I'm Sensitive - Jewel
I'm Shady - Eminem
I'm Shipping Off to Boston [Dropkick Murphys] - Show Tunes - Movies - Departed, The
I'm Shipping Up to Boston - Dropkick Murphys
I'm Sitting on Top of the World - Standards
I'm Sitting on Top of the World - Jolson, Al
I'm So Afraid of Losing You Again - Pride, Charley
I'm So Excited - Pointer Sisters, The
I'm So Glad - Cream
I'm So Happy I Can't Stop Crying  [w/Toby Keith] - Sting
I'm So Happy I Can't Stop Crying [w/Sting] - Keith, Toby
I'm So Hood - DJ Khaled
I'm So Into You - SWV [Sisters with Voices]
I'm So Lonesome I Could Cry - Williams, Hank Jr.
I'm So Lonesome I Could Cry - Williams, Hank
I'm So Lonesome I Could Cry - Thomas, BJ
I'm So Lonesome I Could Cry - Presley, Elvis
I'm So Proud - Impressions, The
I'm So Proud - Isley Brothers, The
I'm So Proud - Rundgren, Todd
I'm So Sick - Flyleaf
I'm So Sorry - Potts, M.C.
I'm Sorry - Lee, Brenda
I'm Sorry - Denver, John
I'm Sorry Now - Jude
I'm Sprung - T-Pain
I'm Still a Guy - Paisley, Brad
I'm Still Alive - Yearwood, Trisha
I'm Still Crazy - Gosdin, Vern
I'm Still Dancin' with You - Hayes, Wade
I'm Still Here - Rzeznik, John
I'm Still Here - Vertical Horizon
I'm Still Here [John Rzeznik solo] - Goo Goo Dolls
I'm Still in Love with You - New Edition
I'm Still in Love with You [w/Sasha] - Paul, Sean
I'm Still in Love with You [w/Sean Paul] - Sasha
I'm Still Standing - John, Elton
I'm Still Waiting - Jodeci
I'm Still Waiting - Ross, Diana
I'm Still Wearing Your Name - Nesby, Ann
I'm Stone in Love with You - Stylistics, The
I'm Stupid - Prime Sth
I'm Taking the Wheel - SHeDAISY
I'm Telling You Now - Freddie & the Dreamers
I'm That Kind of Girl - Loveless, Patty
I'm That Type of Guy - LL Cool J
I'm the Cat - Browne, Jackson
I'm the Greatest Star - Show Tunes - Broadway - Funny Girl
I'm the Ish [w/DJ Class] - Lil Jon
I'm the Ish [w/Lil Jon] - DJ Class
I'm the Man - Anthrax
I'm the One - Gerry & the Pacemakers
I'm the One - Allan, Gary
I'm the Only One - Etheridge, Melissa
I'm the Only Thing - Twitty, Conway
I'm the Urban Spaceman - Bonzo Doo Doo Dah Band
I'm Through with Love - Manheit, Jane
I'm Too Sexy - Right Said Fred
I'm Tore Down - Clapton, Eric
I'm Tryin' - Adkins, Trace
I'm Waiting for the Man - Velvet Underground, The
I'm Walkin' - Domino, Fats
I'm Walking - Nelson, Ricky
I'm Walking Behind You - Fisher, Eddie
I'm with Stupid - Pet Shop Boys, The
I'm with You - Lavigne, Avril
I'm Your Angel [w/Celine Dion] - Kelly, R.
I'm Your Angel [w/R. Kelly] - Dion, Celine
I'm Your Baby Tonight - Houston, Whitney
I'm Your Boogie Man - KC & the Sunshine Band
I'm Your Captain (Closer to Home) - Grand Funk Railroad, The
I'm Your Daddy - Weezer
I'm Your Hoochie Coochie Man - Dixon, Willie
I'm Your Man - Wariner, Steve
I'm Your Man - Richie, Shane
I'm Your Man - Sellers, Jason
I'm Your Man - Wham!
I'm Your Man - Iglesias, Enrique
I'm Your Man - Ritchie, Shane
I'm Your Man [Wham!] - Michael, George
I'm Your Puppet - Purify, James & Bobby
I'm Yours - Davis, Linda
I'm Yours - Presley, Elvis
I'm Yours - Mraz, Jason
I'm Yours [w/DeBarge & Garrett] - Jones, Quincy
I'm Yours [w/Quincy Jones & DeBarge] - Garrett, Siedah
I'm Yours [w/Quincy Jones & Siedah Garrett] - DeBarge
I've Already Loved You in My Mind - Twitty, Conway
I've Always Been Crazy - Jennings, Waylon
I've Always Loved You - Third Day
I've Been Around Enough to Know - Schneider, John
I've Been Everywhere - Snow, Hank
I've Been High - REM
I've Been in Love Before - Cutting Crew
I've Been Lonely Too Long - Rascals, The
I've Been Lookin' - Nitty Gritty Dirt Band, The
I've Been Loving You Too Long (to Stop Now) - Redding, Otis
I've Been Thinking About You - London Beat
I've Been Working on the Railroad - Standards
I've Been Working on the Railroad - Children's/Happy Songs
I've Been Working on the Railroad - Children's Songs
I've Been Wrong Before - Allen, Deborah
I've Changed [w/Jaheim] - Cole, Keyshia
I've Changed [w/Keyshia Cole] - Jaheim
I've Come to Expect It from You - Strait, George
I've Come to Wive It Wealthily in Padua - Show Tunes - Broadway - Kiss Me Kate
I've Cried - Gayle, Crystal
I've Cried My Last Tear for You - Shelton, Ricky Van
I've Done Enough Dyin' Today - Gatlin, Larry & the Gatlin Brothers
I've Dreamed of You - Streisand, Barbra
I've Forgotten How You Feel - Isaacs, Sonya
I've Found Someone of My Own - Free Movement
I've Got a Crush on You - Ronstadt, Linda
I've Got a Crush on You - Sinatra, Frank
I've Got a Life - Eurythmics, The
I've Got a Lovely Bunch of Coconuts - Griffin, Merv
I've Got a Lovely Bunch of Coconuts - Standards
I've Got a New Heartache - Price, Ray
I've Got a Picture of Us on My Mind - Lynn, Loretta
I've Got a Right to Cry - Barnett, Mandy
I've Got a Rock n' Roll Heart - Clapton, Eric
I've Got a Thing About You Baby - Presley, Elvis
I've Got a Tiger By the Tail - Owens, Buck
I've Got a Winner in You - Williams, Don
I've Got a Woman - Charles, Ray
I've Got Confidence - Presley, Elvis
I've Got Friends That Do - McGraw, Tim
I've Got It Bad & That Ain't Good - Sinatra, Frank
I've Got It Made - Anderson, John
I've Got Love on My Mind - Cole, Natalie
I've Got Mine - Frey, Glenn
I've Got Peace Like a River - Standards
I've Got Rhythm - Fitzgerald, Ella
I've Got Soul (And I'm Super Bad) - Brown, James
I've Got the Music in Me - Dee, Kiki
I've Got the World on a String - Newton, Wayne
I've Got the World on a String - Sinatra, Frank
I've Got the World on a String [w/Frank Sinatra] - Minelli, Liza
I've Got the World on a String [w/Liza Minelli] - Sinatra, Frank
I've Got This Feeling - Mavericks, The
I've Got to See You Again - Jones, Norah
I've Got to Use My Imagination - Knight, Gladys
I've Got You - Wash, Martha
I've Got You - McFly
I've Got You - McCutcheon, Martine
I've Got You - Anthony, Marc
I've Got You Under My Skin - Sinatra, Frank
I've Got You Under My Skin - Lee, Peggy
I've Got You Under My Skin [duet w/Bono] - Sinatra, Frank
I've Got You Under My Skin [Sinatra & Bono duet] - U2
I've Gotta Be Me - Lawrence, Steve
I've Gotta Be Me - Davis, Sammy Jr.
I've Gotta Get a Message to You - Bee Gees, The
I've Gotta Get Laid [George Michael - Faith] - Comedy -  Parody
I've Just Seen a Face - Beatles, The
I've Learned to Live - Tucker, Tanya
I've Lost You - Presley, Elvis
I've Loved and Lost Again - Cline, Patsy
I've Never Been to Me - Charlene
I've Never Felt Like This Before - Lewis, Shaznay
I've Seen All Good People - Yes
I've Still Got Some Hurtin' Left to Do - Jones, George
I've Told Every Little Star - Scott, Linda
I, John - Presley, Elvis
I-95 Asshole Song, The - August & Spur of the Moment Band
I.G.Y. - Fagen, Donald
I.O.U. - Freeze
Ice Box [w/Omarion] - Timbaland
Ice Box [w/Timbaland] - Omarion
Ice Castles - Through the Eyes of Love - Show Tunes - Movies
Ice Cream - McLachlan, Sarah
Ice Cream (live) - McLachlan, Sarah
Ice Cream Man - Van Halen
Ice Ice Baby - Vanilla Ice
Ice in the Sun - Status Quo
Ich Kenne Nichts (das So Schon Ist Wie Du) - Naidoo, Xavier & Rza
Ich Kenne Nichts (das So Schon Ist Wie Du) [w/Xavier Naidoo] - RZA
Ici Comme Ailleurs [Seguin] - Ethnic - French
Icky Thump - White Stripes, The
Identify - Imbruglia, Natalie
If - Manheit, Jane
If - Bread
If - Jones, Tom
If - Savalas, Telly
If - 3 Doors Down
If - Como, Perry
If - Jackson, Janet
If - Monheit, Jane
If a Girl Isn't Pretty - Show Tunes - Broadway - Funny Girl
If a Man Answers - Keith, Toby
If Anyone Falls - Nicks, Stevie
If Anyone Falls - Fleetwood Mac
If Bubba Can Dance (I Can Too) - Shenandoah
If Ever I Would Leave You - Goulet, Robert
If Ever You're in My Arms Again - Bryson, Peabo
If Every Day Was Like Christmas - Presley, Elvis
If Every Day Was Like Christmas - Christmas
If Every Day Was Like Christmas [Elvis Presley] - Christmas
If Everyone Cared - Nickelback
If God Made You - Five for Fighting
If God Met You [w/George Jones] - Wynette, Tammy
If God Met You [w/Tammy Wynette] - Jones, George
If He Should Break Your Heart - Journey
If Heartaches Had Wings - Keller, Joanie
If Heaven - Griggs, Andy
If Heaven Ain't Alot Like Dixie - Williams, Hank Jr.
If Heaven Wasn't So Far Away - Moore, Justin
If Her Lovin' Don't Kill Me - Tippin, Aaron
If Hollywood Don't Need You - Williams, Don
If I Ain't Got You - Yearwood, Trisha
If I Ain't Got You - Keys, Alicia
If I Ain't Got You - Stuart, Marty
If I Am - Destiny's Child
If I Am - Nine Days
If I Can Dream - Presley, Elvis
If I Can't Have You - Bee Gees, The
If I Can't Have You - Elliman, Yvonne
If I Can't Have You [Yvonne Elliman] - Show Tunes - Movies - Saturday Night Fever
If I Could - Belle, Regina
If I Could Do It All Again - Wilson, Gretchen
If I Could Go [w/Angie Martinez & Sacario] - Lil Mo
If I Could Go [w/Lil Mo & Sacario] - Martinez, Angie
If I Could Make a Living - Walker, Clay
If I Could Only Whisper Your Name - Connick, Harry Jr.
If I Could Only Win Your Love - Harris, Emmylou
If I Could Talk I'd Tell You - Lemonheads
If I Could Turn Back the Hands of Time - Kelly, R.
If I Could Turn Back Time - Cher
If I Didn't Have You - Travis, Randy
If I Didn't Know Any Better - Krauss, Alison
If I Didn't Love You - Wariner, Steve
If I Die Tomorrow - M
If I Don't Have You - Backstreet Boys, The
If I Don't Make It Back - Lawrence, Tracy
If I Ever Fall in Love - Shai
If I Ever Lose My Faith in You - Sting
If I Ever Love Again - Norwood, Daron
If I Fall, You're Going Down with Me - Dixie Chicks
If I Fell - Beatles, The
If I Get Home on Christmas Day - Christmas
If I Give My Heart to You - Day, Doris
If I Give My Soul - Stuart, Marty
If I Had $1,000,000 - Barenaked Ladies
If I Had $1,000,000 [Yellow Tape Mix] - Barenaked Ladies
If I Had a Cheatin' Heart - Gregg, Ricky Lynn
If I Had a Hammer - Peter, Paul & Mary
If I Had a Hammer - Lopez, Trini
If I Had a Nickel - Redmon & Vale
If I Had Any Pride Left at All - Berry, John
If I Had Eyes - Johnson, Jack
If I Had No Loot - Tony Toni Tone
If I Had Only Known - McEntire, Reba
If I Had Possession Over Judgement Day - Clapton, Eric
If I Had to Do It All Over Again - Clark, Roy
If I Had You - Stewart, Rod
If I Had You - Alabama
If I Have My Way - Michele, Chrisette
If I Knew Then What I Know Now - II D Extreme
If I Knew Then What I Know Now - Rogers, Kenny
If I Knew You Were Comin' I'd've Baked - Barton, Eileen
If I Know Me - Strait, George
If I Left You - Willis, Kelly
If I Let You Go - Westlife
If I Lose My Woman - Lattimore, Kenny
If I Lose Myself - One Republic
If I Lost You - Tritt, Travis
If I Needed Someone - Beatles, The
If I Needed You - Williams, Don
If I Never See You Again - Wet Wet Wet
If I Never See Your Face Again [w/Maroon 5] - Rihanna
If I Never See Your Face Again [w/Rihanna] - Maroon 5
If I Never Stop Loving You - Kersh, David
If I Only Could - Youngblood, Sidney
If I Only Had a Brain - Show Tunes - Broadway - Wizard of Oz
If I Only Had a Brain - Show Tunes - Movies - Wizard of Oz
If I Only Had a Heart - Show Tunes - Broadway - Wizard of Oz
If I Only Had a Heart - Show Tunes - Movies - Wizard of Oz
If I Only Had the Nerve / We're Off to See the Wizard - Show Tunes - Broadway - Wizard of Oz
If I Only Had the Nerve / We're Off to See the Wizard - Show Tunes - Movies - Wizard of Oz
If I Only Had Time - Rowles, Joan
If I Only Knew - Jones, Tom
If I Ruled the World - Nas
If I Ruled the World - Vandross, Luther
If I Ruled the World - Jones, Tom
If I Said You Had a Beautiful Body - Dr. Hook
If I Said You Had a Beautiful Body (Would You Hold It Against Me) - Bellamy Brothers, The
If I Should Lose You - Sinatra, Frank
If I Talk to Him - Smith, Connie
If I Told You That [w/George Michael] - Houston, Whitney
If I Told You That [w/Whitney Houston] - Michael, George
If I Walked Away - Gabrielle
If I Wanted To - Etheridge, Melissa
If I Was - Ure, Midge
If I Was a Drinkin' Man - McCoy, Neal
If I Was Jesus - Keith, Toby
If I Was Your Girlfriend - Wray, Nicole
If I Was Your Man - Joe
If I Was Your Woman - Keys, Alicia
If I Were a Boy - Beyonc
If I Were a Carpenter - Plant, Robert
If I Were a Carpenter - Four Tops, The
If I Were a Carpenter - Darin, Bobby
If I Were a Carpenter - Slaughter, Shannon & Heather
If I Were a Carpenter [Robert Plant solo] - Led Zeppelin
If I Were King of the Forest - Show Tunes - Broadway - Wizard of Oz
If I Were King of the Forest - Show Tunes - Movies - Wizard of Oz
If I Were You - Judds, The
If I Were You - Clark, Terri
If I Were You - Hoobastank
If I Were Your Woman - Knight, Gladys
If I'd Been the One - 38 Special
If I'm a Fool for Loving You - Presley, Elvis
If I'm Not in Love - Troccoli, Kathy
If I'm Not in Love - Hill, Faith
If It Don't Come Easy - Tucker, Tanya
If It Don't Take Two - Twain, Shania
If It Happens Again - UB40
If It Isn't Love - New Edition
If It Makes You Happy - Crow, Sheryl
If It Wasn't for Her, I Wouldn't Have You - Norwood, Daron
If It's Gonna Rain - Strait, George
If It's Lovin' That You Want - Rihanna
If Looks Could Kill - Heart
If Looks Could Kill - Crowell, Rodney
If Love Is a Red Dress (Hang Me in Rags) - McKee, Maria
If Love Is a Red Dress (Hang Me in Rags) [Maria McKee] - Show Tunes - Movies - Pulp Fiction
If Loving You Is Wrong - Ingram, James
If Loving You Is Wrong I Don't Want to Be Right - Mandrell, Barbara
If Loving You Is Wrong I Don't Want to Be Right - Stewart, Rod
If Loving You Is Wrong I Don't Want to Be Right - Jones, Tom
If Loving You Is Wrong I Don't Want to Be Right - Ingram, Luther
If Momma Was Married - Show Tunes - Broadway - Gypsy
If My Friends Could See Me Now - Sweet Charity
If My Heart Had Windows - Loveless, Patty
If My Heart Had Wings - Hill, Faith
If Nobody Believed in You - Nichols, Joe
If Not You - Dr. Hook
If Only - Hanson
If Only - Tunstall, KT
If Only for One Night - Vandross, Luther
If Only You Knew - LaBelle, Patti
If Paradise Is Half as Nice - Amen Corner
If She Don't Love You - Buffalo Club
If She Knew What She Wants - Bangles, The
If She Only Knew - Sharp, Kevin
If She Were Any Other Woman - Jewell, Buddy
If Something Should Happen - Worley, Darryl
If Teardrops Were Pennies - Smith, Carl
If That Ain't Country - Smith, Anthony
If That Ain't Country - Coe, David Allan
If That Isn't Love - Presley, Elvis
If That Were Me - Melanie C
If That's Love - Pausini, Laura
If That's OK with You - Ward, Shayne
If That's the Way You Want It - Brooks & Dunn
If the Devil Danced (in Empty Pockets) - Diffie, Joe
If the Good Die Young - Lawrence, Tracy
If the House Is Rockin' - Parnell, Lee Roy
If the Jukebox Took Teardrops - Leigh, Danni
If the Kids Are United - Sham 69
If the World Had a Front Porch - Lawrence, Tracy
If There Was a Way - Yoakam, Dwight
If There's Any Justice - Lemar
If these Sheets Were States - All Time Low
If This Is It - Lewis, Huey & the News
If This Is Love - Saturdays, The
If This Isn't Love - Hudson, Jennifer
If Today Was Your Last Day - Nickelback
If Tomorrow Never Comes - Brooks, Garth
If Tomorrow Never Comes - Keating, Ronan
